날짜,공원명,반경(m),반경내_행정동수,반경내_생활인구합,인구가중_평균거리(m),공원_lat,공원_lng
20241106,용두근린공원(용두공원),1000,10,3960649.3562000003,214.70366284180145,37.5732791,127.0390042
20241106,배봉산근린공원(배봉산),1000,0,0.0,,37.5812324,127.0641623
20241106,국립서울현충원,1000,0,0.0,,37.4998621,126.9736849
20241106,보라매공원,1000,1,274380.8681,762.4365184584522,37.492333,126.918289
20241106,독립공원(서대문독립공원),1000,4,1024071.514,770.3720501309148,37.5738289,126.956771
20241106,청계산도시자연공원(청계산),1000,0,0.0,,37.4224347,127.0424726
20241106,매헌시민의숲,1000,2,1786503.79,651.2371880771157,37.471225,127.035042
20241106,서울숲,1000,2,741672.8385,96.7934394368028,37.5430717,127.0417982
20241106,달맞이근린공원,1000,3,836443.4934,435.5122345331876,37.543564,127.0212054
20241106,청량근린공원(천장산),1000,1,375451.0891,920.2906079611795,37.6020055,127.0511145
20241106,서서울호수공원,1000,4,788900.3049,720.4035155927089,37.5278392,126.8304789
20241106,파리근린공원(파리공원),1000,3,1542455.9495,505.91306062568617,37.5349739,126.8763932
20241106,선유도공원,1000,1,355937.657,813.0232324000165,37.54255966,126.9017287
20241106,여의도공원(여의도도시근린공원),1000,0,0.0,,37.5268088,126.9222841
20241106,진관근린공원(구파발폭포/이말산),1000,0,0.0,,37.6370244,126.9192155
20241106,사가정공원(용마산),1000,1,307290.5316,778.957429949226,37.5797622,127.095997
20241106,중랑캠핑숲(중랑가족캠핑장),1000,2,1129163.9809,649.0532396763658,37.6049896,127.1093075
20241106,도산근린공원,2000,6,4774101.9528,1189.9568451988634,37.5246752,127.0350296
20241106,율현공원,2000,3,1983336.4621,1647.5016169778798,37.472332,127.115594
20241106,경의선숲길,2000,8,4830194.2502,1351.989827449578,37.5588868,126.9254274
20241106,문화비축기지,2000,7,2679762.7084,1150.6774319498975,37.57171848,126.8932455
20241106,올림픽공원,2000,22,8491750.903700002,1149.155131729699,37.520934,127.122959
20241106,송파나루근린공원(석촌호수),2000,13,5919435.2193,1223.9981749407386,37.5069328,127.0983002
20241106,인왕산도시자연공원(인왕산),2000,15,3813176.370099999,1722.922120605902,37.5849001,126.9578438
20241106,낙산공원,2000,22,7388756.8398,1254.8238450462331,37.580477,127.007587
20241106,북한산국립공원(북한산),2000,2,582238.0035,1626.201347354771,37.624549,127.000938
20241106,서울로 7017,2000,15,8666045.1244,1429.2488743066979,37.5567137,126.9695753
20241106,남산공원,2000,19,7022891.5658,1592.4268921865444,37.5501402,126.9903773
20241106,용산가족공원,2000,9,2685863.3256999995,1324.0642144825952,37.522226,126.983335
20241106,효창근린공원(효창공원),2000,14,5690358.456499999,1423.5090046470434,37.545234,126.95993
20241106,뚝섬한강공원,2000,16,7196398.7118,1596.9885349846384,37.52935069999999,127.0699562
20241106,잠원한강공원,2000,9,4672237.1826,1534.1389928185622,37.5206865,127.0122724
20241106,여의도한강공원,2000,16,7511250.9903,1456.3856247455176,37.5267106,126.9347112
20241106,반포한강공원,2000,9,3464405.8917,1286.4514764307125,37.5106226,126.9959627
20241106,망원한강공원,2000,6,2945274.1267999997,1597.6992115865025,37.5527919,126.8985613
20241106,잠실한강공원,2000,6,3235834.0976,1126.3956868090459,37.5175896,127.0867236
20241106,양화한강공원,2000,14,4333215.8067,1416.7257138174984,37.53847,126.9023
20241106,난지한강공원,2000,2,1413646.9692000002,832.0063035458564,37.56619,126.8765
20241106,이촌한강공원,2000,3,1832066.4038,1458.1659397479755,37.51703,126.9717
20241106,광나루한강공원,2000,2,771327.3152999999,1323.8442990430792,37.54894,127.1201
20241106,강서한강공원,2000,0,0.0,,37.5882,126.8153
20241106,길동생태공원,2000,2,1510094.1696,1151.8842287951902,37.5403935,127.1547791
20241106,일자산허브천문공원,2000,2,1510094.1696,1149.6168270551598,37.53967,127.153917
20241106,북서울꿈의숲,2000,5,1897426.9786,1455.0425393114056,37.6233355,127.0407344
20241106,방화근린공원,2000,0,0.0,,37.5819812,126.8132285
20241106,우장산근린공원(우장산/우장산근린공원),2000,18,7389646.2629,588.0850890967112,37.5541932,126.844932
20241106,서울식물원,2000,0,0.0,,37.569781,126.83483
20241106,서울대공원,2000,0,0.0,,37.4264494,127.0198465
20241106,관악산공원(관악산),2000,0,0.0,,37.445208,126.96413
20241106,어린이대공원,2000,15,5194791.308700001,1161.594422109234,37.5498987,127.0809212
20241106,아차산공원(아차산),2000,2,834574.6577,936.6282126549456,37.5517142,127.1010031
20241106,고척근린공원,2000,5,1481689.4179,1423.6145429389057,37.5042944,126.8521495
20241106,푸른수목원,2000,1,308513.7733,1370.1055462696686,37.483029,126.82407
20241106,금천체육공원,2000,13,3432762.8707,1578.5941220811383,37.468164,126.908681
20241106,금천폭포근린공원,2000,9,2284611.6309999996,1344.8508015034547,37.4468663,126.9040127
20241106,수락산도시자연공원(수락산),2000,0,0.0,,37.699232,127.0813633
20241106,불암산도시자연공원(불암산),2000,3,888199.9201,1724.880115538414,37.6636719,127.0952714
20241106,서울창포원,2000,1,477272.0605,1248.57811404843,37.689585,127.047938
20241106,용두근린공원(용두공원),2000,21,7738900.024800001,792.1991828039814,37.5732791,127.0390042
20241106,배봉산근린공원(배봉산),2000,4,1310684.0433,1582.19757029914,37.5812324,127.0641623
20241106,국립서울현충원,2000,7,2762774.8714,1666.5153382606707,37.4998621,126.9736849
20241106,보라매공원,2000,7,2466998.7908000005,1539.434413133563,37.492333,126.918289
20241106,독립공원(서대문독립공원),2000,24,8984173.6116,1571.5400942698705,37.5738289,126.956771
20241106,청계산도시자연공원(청계산),2000,0,0.0,,37.4224347,127.0424726
20241106,매헌시민의숲,2000,4,2519535.2834,958.8851715574064,37.471225,127.035042
20241106,서울숲,2000,10,4020331.2208,1342.8390822882307,37.5430717,127.0417982
20241106,달맞이근린공원,2000,14,4426622.3754,1411.9085640073401,37.543564,127.0212054
20241106,청량근린공원(천장산),2000,4,1685474.1572999998,1331.9890007445958,37.6020055,127.0511145
20241106,서서울호수공원,2000,7,1194892.447,930.046225482162,37.5278392,126.8304789
20241106,파리근린공원(파리공원),2000,19,6303674.527799998,1570.3375112079702,37.5349739,126.8763932
20241106,선유도공원,2000,15,5634368.552399999,1815.8700985783705,37.54255966,126.9017287
20241106,여의도공원(여의도도시근린공원),2000,3,3551091.7878,1632.5974210240279,37.5268088,126.9222841
20241106,진관근린공원(구파발폭포/이말산),2000,1,853943.3746,1663.2189608354843,37.6370244,126.9192155
20241106,사가정공원(용마산),2000,2,685786.6849,973.3770277750369,37.5797622,127.095997
20241106,중랑캠핑숲(중랑가족캠핑장),2000,14,4187947.5289999996,1232.1766858202125,37.6049896,127.1093075
